,Istasyon_No,Istasyon_Adi,YIL,AY,GUN,SAAT,SICAKLIK_°C
38008,18046,ÇANKAYA/TBMM,2017.0,9.0,3.0,17.0,25.7
38009,18046,ÇANKAYA/TBMM,2017.0,9.0,3.0,19.0,23.0
38010,18046,ÇANKAYA/TBMM,2017.0,9.0,3.0,22.0,19.8
38011,18046,ÇANKAYA/TBMM,2017.0,9.0,4.0,1.0,17.6
38012,18046,ÇANKAYA/TBMM,2017.0,9.0,4.0,3.0,16.5
38013,18046,ÇANKAYA/TBMM,2017.0,9.0,4.0,7.0,24.2
38014,18046,ÇANKAYA/TBMM,2017.0,9.0,4.0,9.0,30.5
38015,18046,ÇANKAYA/TBMM,2017.0,9.0,4.0,10.0,31.9
38016,18046,ÇANKAYA/TBMM,2017.0,9.0,4.0,11.0,32.7
38017,18046,ÇANKAYA/TBMM,2017.0,9.0,4.0,14.0,32.9
38018,18046,ÇANKAYA/TBMM,2017.0,9.0,4.0,15.0,31.9
38019,18046,ÇANKAYA/TBMM,2017.0,9.0,4.0,16.0,28.8
38020,18046,ÇANKAYA/TBMM,2017.0,9.0,4.0,17.0,26.5
38021,18046,ÇANKAYA/TBMM,2017.0,9.0,4.0,18.0,25.7
38022,18046,ÇANKAYA/TBMM,2017.0,9.0,4.0,19.0,24.1
38023,18046,ÇANKAYA/TBMM,2017.0,9.0,4.0,20.0,26.5
38024,18046,ÇANKAYA/TBMM,2017.0,9.0,4.0,21.0,24.3
38025,18046,ÇANKAYA/TBMM,2017.0,9.0,4.0,22.0,22.6
38026,18046,ÇANKAYA/TBMM,2017.0,9.0,5.0,0.0,21.0
38027,18046,ÇANKAYA/TBMM,2017.0,9.0,5.0,1.0,19.9
38028,18046,ÇANKAYA/TBMM,2017.0,9.0,5.0,4.0,17.7
38029,18046,ÇANKAYA/TBMM,2017.0,9.0,5.0,5.0,19.6
38030,18046,ÇANKAYA/TBMM,2017.0,9.0,5.0,7.0,22.9
38031,18046,ÇANKAYA/TBMM,2017.0,9.0,5.0,9.0,26.8
38032,18046,ÇANKAYA/TBMM,2017.0,9.0,5.0,11.0,29.0
38033,18046,ÇANKAYA/TBMM,2017.0,9.0,5.0,12.0,29.8
38034,18046,ÇANKAYA/TBMM,2017.0,9.0,5.0,13.0,30.6
38035,18046,ÇANKAYA/TBMM,2017.0,9.0,5.0,14.0,30.1
38036,18046,ÇANKAYA/TBMM,2017.0,9.0,5.0,15.0,28.6
38037,18046,ÇANKAYA/TBMM,2017.0,9.0,5.0,17.0,24.8
38038,18046,ÇANKAYA/TBMM,2017.0,9.0,5.0,19.0,21.7
38039,18046,ÇANKAYA/TBMM,2017.0,9.0,5.0,20.0,19.6
38040,18046,ÇANKAYA/TBMM,2017.0,9.0,5.0,21.0,18.6
38041,18046,ÇANKAYA/TBMM,2017.0,9.0,5.0,23.0,17.6
38042,18046,ÇANKAYA/TBMM,2017.0,9.0,6.0,1.0,16.1
38043,18046,ÇANKAYA/TBMM,2017.0,9.0,6.0,5.0,16.3
38044,18046,ÇANKAYA/TBMM,2017.0,9.0,6.0,6.0,17.1
38045,18046,ÇANKAYA/TBMM,2017.0,9.0,6.0,10.0,18.8
38046,18046,ÇANKAYA/TBMM,2017.0,9.0,6.0,11.0,18.6
38047,18046,ÇANKAYA/TBMM,2017.0,9.0,6.0,12.0,16.0
38048,18046,ÇANKAYA/TBMM,2017.0,9.0,6.0,13.0,17.8
38049,18046,ÇANKAYA/TBMM,2017.0,9.0,6.0,14.0,17.7
38050,18046,ÇANKAYA/TBMM,2017.0,9.0,6.0,15.0,16.4
38051,18046,ÇANKAYA/TBMM,2017.0,9.0,6.0,17.0,14.9
38052,18046,ÇANKAYA/TBMM,2017.0,9.0,6.0,19.0,12.8
38053,18046,ÇANKAYA/TBMM,2017.0,9.0,6.0,20.0,11.5
38054,18046,ÇANKAYA/TBMM,2017.0,9.0,6.0,21.0,11.1
38055,18046,ÇANKAYA/TBMM,2017.0,9.0,6.0,22.0,10.8
38056,18046,ÇANKAYA/TBMM,2017.0,9.0,6.0,23.0,10.4
38057,18046,ÇANKAYA/TBMM,2017.0,9.0,7.0,0.0,9.8
38058,18046,ÇANKAYA/TBMM,2017.0,9.0,7.0,1.0,9.6
38059,18046,ÇANKAYA/TBMM,2017.0,9.0,7.0,3.0,8.8
38060,18046,ÇANKAYA/TBMM,2017.0,9.0,7.0,4.0,8.8
38061,18046,ÇANKAYA/TBMM,2017.0,9.0,7.0,5.0,10.3
38062,18046,ÇANKAYA/TBMM,2017.0,9.0,7.0,7.0,14.3
38063,18046,ÇANKAYA/TBMM,2017.0,9.0,7.0,9.0,19.2
38064,18046,ÇANKAYA/TBMM,2017.0,9.0,7.0,10.0,20.2
38065,18046,ÇANKAYA/TBMM,2017.0,9.0,7.0,11.0,21.3
38066,18046,ÇANKAYA/TBMM,2017.0,9.0,7.0,12.0,22.3
38067,18046,ÇANKAYA/TBMM,2017.0,9.0,7.0,13.0,22.7
38068,18046,ÇANKAYA/TBMM,2017.0,9.0,7.0,14.0,24.0
38069,18046,ÇANKAYA/TBMM,2017.0,9.0,7.0,15.0,22.5
38070,18046,ÇANKAYA/TBMM,2017.0,9.0,7.0,16.0,19.5
38071,18046,ÇANKAYA/TBMM,2017.0,9.0,7.0,17.0,18.8
38072,18046,ÇANKAYA/TBMM,2017.0,9.0,7.0,18.0,17.6
38073,18046,ÇANKAYA/TBMM,2017.0,9.0,7.0,19.0,16.1
38074,18046,ÇANKAYA/TBMM,2017.0,9.0,7.0,20.0,15.6
38075,18046,ÇANKAYA/TBMM,2017.0,9.0,7.0,22.0,14.4
38076,18046,ÇANKAYA/TBMM,2017.0,9.0,7.0,23.0,13.4
38077,18046,ÇANKAYA/TBMM,2017.0,9.0,8.0,0.0,12.2
38078,18046,ÇANKAYA/TBMM,2017.0,9.0,8.0,1.0,12.1
38079,18046,ÇANKAYA/TBMM,2017.0,9.0,8.0,4.0,11.1
38080,18046,ÇANKAYA/TBMM,2017.0,9.0,8.0,5.0,13.4
38081,18046,ÇANKAYA/TBMM,2017.0,9.0,8.0,7.0,18.9
38082,18046,ÇANKAYA/TBMM,2017.0,9.0,8.0,9.0,24.0
38083,18046,ÇANKAYA/TBMM,2017.0,9.0,8.0,10.0,25.9
38084,18046,ÇANKAYA/TBMM,2017.0,9.0,8.0,11.0,26.8
38085,18046,ÇANKAYA/TBMM,2017.0,9.0,8.0,12.0,25.9
38086,18046,ÇANKAYA/TBMM,2017.0,9.0,8.0,13.0,27.4
38087,18046,ÇANKAYA/TBMM,2017.0,9.0,8.0,19.0,19.8
38088,18046,ÇANKAYA/TBMM,2017.0,9.0,8.0,20.0,18.4
38089,18046,ÇANKAYA/TBMM,2017.0,9.0,8.0,21.0,17.7
38090,18046,ÇANKAYA/TBMM,2017.0,9.0,8.0,22.0,16.5
38091,18046,ÇANKAYA/TBMM,2017.0,9.0,9.0,0.0,14.9
38092,18046,ÇANKAYA/TBMM,2017.0,9.0,9.0,1.0,14.0
38093,18046,ÇANKAYA/TBMM,2017.0,9.0,9.0,3.0,13.1
38094,18046,ÇANKAYA/TBMM,2017.0,9.0,9.0,4.0,12.6
38095,18046,ÇANKAYA/TBMM,2017.0,9.0,9.0,6.0,18.1
38096,18046,ÇANKAYA/TBMM,2017.0,9.0,9.0,9.0,28.2
38097,18046,ÇANKAYA/TBMM,2017.0,9.0,9.0,11.0,29.6
38098,18046,ÇANKAYA/TBMM,2017.0,9.0,9.0,12.0,30.1
38099,18046,ÇANKAYA/TBMM,2017.0,9.0,9.0,13.0,30.5
38100,18046,ÇANKAYA/TBMM,2017.0,9.0,9.0,14.0,30.4
38101,18046,ÇANKAYA/TBMM,2017.0,9.0,9.0,15.0,29.2
38102,18046,ÇANKAYA/TBMM,2017.0,9.0,9.0,19.0,21.1
38103,18046,ÇANKAYA/TBMM,2017.0,9.0,9.0,21.0,19.1
38104,18046,ÇANKAYA/TBMM,2017.0,9.0,9.0,22.0,18.2
38105,18046,ÇANKAYA/TBMM,2017.0,9.0,9.0,23.0,18.0
38106,18046,ÇANKAYA/TBMM,2017.0,9.0,10.0,1.0,16.6
38107,18046,ÇANKAYA/TBMM,2017.0,9.0,10.0,3.0,15.0
38108,18046,ÇANKAYA/TBMM,2017.0,9.0,10.0,6.0,19.2
38109,18046,ÇANKAYA/TBMM,2017.0,9.0,10.0,7.0,22.3
38110,18046,ÇANKAYA/TBMM,2017.0,9.0,10.0,8.0,25.7
38111,18046,ÇANKAYA/TBMM,2017.0,9.0,10.0,9.0,29.0
38112,18046,ÇANKAYA/TBMM,2017.0,9.0,10.0,10.0,30.9
38113,18046,ÇANKAYA/TBMM,2017.0,9.0,10.0,11.0,31.5
38114,18046,ÇANKAYA/TBMM,2017.0,9.0,10.0,13.0,31.9
38115,18046,ÇANKAYA/TBMM,2017.0,9.0,10.0,14.0,31.3
38116,18046,ÇANKAYA/TBMM,2017.0,9.0,10.0,15.0,30.0
38117,18046,ÇANKAYA/TBMM,2017.0,9.0,10.0,16.0,27.8
38118,18046,ÇANKAYA/TBMM,2017.0,9.0,10.0,19.0,23.0
38119,18046,ÇANKAYA/TBMM,2017.0,9.0,10.0,20.0,22.4
38120,18046,ÇANKAYA/TBMM,2017.0,9.0,10.0,21.0,21.3
38121,18046,ÇANKAYA/TBMM,2017.0,9.0,10.0,22.0,21.0
38122,18046,ÇANKAYA/TBMM,2017.0,9.0,11.0,1.0,18.0
38123,18046,ÇANKAYA/TBMM,2017.0,9.0,11.0,2.0,17.8
38124,18046,ÇANKAYA/TBMM,2017.0,9.0,11.0,3.0,17.5
38125,18046,ÇANKAYA/TBMM,2017.0,9.0,11.0,4.0,17.1
38126,18046,ÇANKAYA/TBMM,2017.0,9.0,11.0,5.0,18.6
38127,18046,ÇANKAYA/TBMM,2017.0,9.0,11.0,6.0,21.7
38128,18046,ÇANKAYA/TBMM,2017.0,9.0,11.0,7.0,24.9
38129,18046,ÇANKAYA/TBMM,2017.0,9.0,11.0,9.0,31.1
38130,18046,ÇANKAYA/TBMM,2017.0,9.0,11.0,11.0,32.5
38131,18046,ÇANKAYA/TBMM,2017.0,9.0,11.0,13.0,32.5
38132,18046,ÇANKAYA/TBMM,2017.0,9.0,11.0,16.0,28.5
38133,18046,ÇANKAYA/TBMM,2017.0,9.0,11.0,19.0,23.8
38134,18046,ÇANKAYA/TBMM,2017.0,9.0,11.0,20.0,22.3
38135,18046,ÇANKAYA/TBMM,2017.0,9.0,11.0,21.0,21.7
38136,18046,ÇANKAYA/TBMM,2017.0,9.0,11.0,22.0,20.6
38137,18046,ÇANKAYA/TBMM,2017.0,9.0,11.0,23.0,19.7
38138,18046,ÇANKAYA/TBMM,2017.0,9.0,12.0,0.0,19.5
38139,18046,ÇANKAYA/TBMM,2017.0,9.0,12.0,1.0,18.8
38140,18046,ÇANKAYA/TBMM,2017.0,9.0,12.0,3.0,17.4
38141,18046,ÇANKAYA/TBMM,2017.0,9.0,12.0,4.0,17.4
38142,18046,ÇANKAYA/TBMM,2017.0,9.0,12.0,5.0,18.8
38143,18046,ÇANKAYA/TBMM,2017.0,9.0,12.0,7.0,25.1
38144,18046,ÇANKAYA/TBMM,2017.0,9.0,12.0,9.0,30.9
38145,18046,ÇANKAYA/TBMM,2017.0,9.0,12.0,11.0,33.7
38146,18046,ÇANKAYA/TBMM,2017.0,9.0,12.0,12.0,34.2
38147,18046,ÇANKAYA/TBMM,2017.0,9.0,12.0,13.0,33.7
38148,18046,ÇANKAYA/TBMM,2017.0,9.0,12.0,14.0,33.6
38149,18046,ÇANKAYA/TBMM,2017.0,9.0,12.0,21.0,24.5
38150,18046,ÇANKAYA/TBMM,2017.0,9.0,12.0,22.0,22.8
38151,18046,ÇANKAYA/TBMM,2017.0,9.0,12.0,23.0,22.3
38152,18046,ÇANKAYA/TBMM,2017.0,9.0,13.0,1.0,20.1
38153,18046,ÇANKAYA/TBMM,2017.0,9.0,13.0,2.0,20.1
38154,18046,ÇANKAYA/TBMM,2017.0,9.0,13.0,3.0,18.8
38155,18046,ÇANKAYA/TBMM,2017.0,9.0,13.0,5.0,19.4
38156,18046,ÇANKAYA/TBMM,2017.0,9.0,13.0,6.0,21.9
38157,18046,ÇANKAYA/TBMM,2017.0,9.0,13.0,7.0,24.7
38158,18046,ÇANKAYA/TBMM,2017.0,9.0,13.0,9.0,29.0
38159,18046,ÇANKAYA/TBMM,2017.0,9.0,13.0,11.0,30.6
38160,18046,ÇANKAYA/TBMM,2017.0,9.0,13.0,12.0,31.1
38161,18046,ÇANKAYA/TBMM,2017.0,9.0,13.0,13.0,31.7
38162,18046,ÇANKAYA/TBMM,2017.0,9.0,13.0,15.0,29.8
38163,18046,ÇANKAYA/TBMM,2017.0,9.0,13.0,16.0,26.9
38164,18046,ÇANKAYA/TBMM,2017.0,9.0,13.0,17.0,26.5
38165,18046,ÇANKAYA/TBMM,2017.0,9.0,13.0,19.0,22.7
38166,18046,ÇANKAYA/TBMM,2017.0,9.0,13.0,20.0,22.0
38167,18046,ÇANKAYA/TBMM,2017.0,9.0,13.0,21.0,20.8
38168,18046,ÇANKAYA/TBMM,2017.0,9.0,13.0,22.0,19.4
38169,18046,ÇANKAYA/TBMM,2017.0,9.0,14.0,0.0,18.8
38170,18046,ÇANKAYA/TBMM,2017.0,9.0,14.0,1.0,18.1
38171,18046,ÇANKAYA/TBMM,2017.0,9.0,14.0,2.0,17.6
38172,18046,ÇANKAYA/TBMM,2017.0,9.0,14.0,3.0,16.7
38173,18046,ÇANKAYA/TBMM,2017.0,9.0,14.0,4.0,17.0
38174,18046,ÇANKAYA/TBMM,2017.0,9.0,14.0,5.0,18.8
38175,18046,ÇANKAYA/TBMM,2017.0,9.0,14.0,6.0,21.0
38176,18046,ÇANKAYA/TBMM,2017.0,9.0,14.0,7.0,23.9
38177,18046,ÇANKAYA/TBMM,2017.0,9.0,14.0,8.0,26.5
38178,18046,ÇANKAYA/TBMM,2017.0,9.0,14.0,9.0,28.2
38179,18046,ÇANKAYA/TBMM,2017.0,9.0,14.0,12.0,31.2
38180,18046,ÇANKAYA/TBMM,2017.0,9.0,14.0,13.0,31.2
38181,18046,ÇANKAYA/TBMM,2017.0,9.0,14.0,15.0,28.5
38182,18046,ÇANKAYA/TBMM,2017.0,9.0,14.0,16.0,27.4
38183,18046,ÇANKAYA/TBMM,2017.0,9.0,14.0,17.0,25.4
38184,18046,ÇANKAYA/TBMM,2017.0,9.0,14.0,20.0,22.1
38185,18046,ÇANKAYA/TBMM,2017.0,9.0,14.0,21.0,21.0
38186,18046,ÇANKAYA/TBMM,2017.0,9.0,14.0,22.0,20.5
38187,18046,ÇANKAYA/TBMM,2017.0,9.0,14.0,23.0,20.5
38188,18046,ÇANKAYA/TBMM,2017.0,9.0,15.0,0.0,19.4
38189,18046,ÇANKAYA/TBMM,2017.0,9.0,15.0,1.0,18.8
38190,18046,ÇANKAYA/TBMM,2017.0,9.0,15.0,4.0,18.4
38191,18046,ÇANKAYA/TBMM,2017.0,9.0,15.0,5.0,19.7
38192,18046,ÇANKAYA/TBMM,2017.0,9.0,15.0,7.0,24.5
38193,18046,ÇANKAYA/TBMM,2017.0,9.0,15.0,9.0,30.5
38194,18046,ÇANKAYA/TBMM,2017.0,9.0,15.0,10.0,33.0
38195,18046,ÇANKAYA/TBMM,2017.0,9.0,15.0,11.0,32.7
38196,18046,ÇANKAYA/TBMM,2017.0,9.0,15.0,13.0,33.8
38197,18046,ÇANKAYA/TBMM,2017.0,9.0,15.0,14.0,33.8
38198,18046,ÇANKAYA/TBMM,2017.0,9.0,15.0,15.0,31.5
38199,18046,ÇANKAYA/TBMM,2017.0,9.0,15.0,16.0,28.7
38200,18046,ÇANKAYA/TBMM,2017.0,9.0,15.0,17.0,26.6
38201,18046,ÇANKAYA/TBMM,2017.0,9.0,15.0,18.0,25.5
38202,18046,ÇANKAYA/TBMM,2017.0,9.0,15.0,19.0,23.6
38203,18046,ÇANKAYA/TBMM,2017.0,9.0,15.0,20.0,23.8
38204,18046,ÇANKAYA/TBMM,2017.0,9.0,15.0,21.0,22.4
38205,18046,ÇANKAYA/TBMM,2017.0,9.0,15.0,22.0,21.9
38206,18046,ÇANKAYA/TBMM,2017.0,9.0,15.0,23.0,21.6
38207,18046,ÇANKAYA/TBMM,2017.0,9.0,16.0,1.0,21.1
38208,18046,ÇANKAYA/TBMM,2017.0,9.0,16.0,2.0,21.3
38209,18046,ÇANKAYA/TBMM,2017.0,9.0,16.0,5.0,22.2
38210,18046,ÇANKAYA/TBMM,2017.0,9.0,16.0,7.0,26.8
38211,18046,ÇANKAYA/TBMM,2017.0,9.0,16.0,9.0,32.6
38212,18046,ÇANKAYA/TBMM,2017.0,9.0,16.0,11.0,35.0
38213,18046,ÇANKAYA/TBMM,2017.0,9.0,16.0,12.0,35.0
38214,18046,ÇANKAYA/TBMM,2017.0,9.0,16.0,13.0,34.6
38215,18046,ÇANKAYA/TBMM,2017.0,9.0,16.0,15.0,31.7
38216,18046,ÇANKAYA/TBMM,2017.0,9.0,16.0,16.0,29.6
38217,18046,ÇANKAYA/TBMM,2017.0,9.0,16.0,17.0,28.7
38218,18046,ÇANKAYA/TBMM,2017.0,9.0,16.0,19.0,25.9
38219,18046,ÇANKAYA/TBMM,2017.0,9.0,16.0,20.0,24.9
38220,18046,ÇANKAYA/TBMM,2017.0,9.0,16.0,21.0,23.9
38221,18046,ÇANKAYA/TBMM,2017.0,9.0,16.0,22.0,23.2
38222,18046,ÇANKAYA/TBMM,2017.0,9.0,16.0,23.0,23.8
38223,18046,ÇANKAYA/TBMM,2017.0,9.0,17.0,0.0,23.3
38224,18046,ÇANKAYA/TBMM,2017.0,9.0,17.0,1.0,22.8
38225,18046,ÇANKAYA/TBMM,2017.0,9.0,17.0,3.0,21.7
38226,18046,ÇANKAYA/TBMM,2017.0,9.0,17.0,4.0,21.9
38227,18046,ÇANKAYA/TBMM,2017.0,9.0,17.0,5.0,23.0
38228,18046,ÇANKAYA/TBMM,2017.0,9.0,17.0,7.0,25.5
38229,18046,ÇANKAYA/TBMM,2017.0,9.0,17.0,8.0,30.5
38230,18046,ÇANKAYA/TBMM,2017.0,9.0,17.0,9.0,33.0
38231,18046,ÇANKAYA/TBMM,2017.0,9.0,17.0,10.0,34.0
38232,18046,ÇANKAYA/TBMM,2017.0,9.0,17.0,11.0,35.0
38233,18046,ÇANKAYA/TBMM,2017.0,9.0,17.0,12.0,35.3
38234,18046,ÇANKAYA/TBMM,2017.0,9.0,17.0,13.0,35.7
38235,18046,ÇANKAYA/TBMM,2017.0,9.0,17.0,14.0,34.2
38236,18046,ÇANKAYA/TBMM,2017.0,9.0,17.0,15.0,30.7
38237,18046,ÇANKAYA/TBMM,2017.0,9.0,17.0,16.0,27.8
38238,18046,ÇANKAYA/TBMM,2017.0,9.0,17.0,17.0,27.5
38239,18046,ÇANKAYA/TBMM,2017.0,9.0,17.0,19.0,25.0
38240,18046,ÇANKAYA/TBMM,2017.0,9.0,17.0,20.0,25.0
38241,18046,ÇANKAYA/TBMM,2017.0,9.0,17.0,21.0,23.6
38242,18046,ÇANKAYA/TBMM,2017.0,9.0,17.0,22.0,22.8
38243,18046,ÇANKAYA/TBMM,2017.0,9.0,17.0,23.0,22.6
38244,18046,ÇANKAYA/TBMM,2017.0,9.0,18.0,0.0,22.6
38245,18046,ÇANKAYA/TBMM,2017.0,9.0,18.0,1.0,21.3
38246,18046,ÇANKAYA/TBMM,2017.0,9.0,18.0,4.0,20.9
38247,18046,ÇANKAYA/TBMM,2017.0,9.0,18.0,7.0,25.9
38248,18046,ÇANKAYA/TBMM,2017.0,9.0,18.0,9.0,32.1
38249,18046,ÇANKAYA/TBMM,2017.0,9.0,18.0,11.0,35.1
38250,18046,ÇANKAYA/TBMM,2017.0,9.0,18.0,12.0,33.4
38251,18046,ÇANKAYA/TBMM,2017.0,9.0,18.0,13.0,34.8
38252,18046,ÇANKAYA/TBMM,2017.0,9.0,18.0,15.0,31.2
38253,18046,ÇANKAYA/TBMM,2017.0,9.0,18.0,17.0,29.2
38254,18046,ÇANKAYA/TBMM,2017.0,9.0,18.0,19.0,26.0
38255,18046,ÇANKAYA/TBMM,2017.0,9.0,18.0,20.0,25.2
38256,18046,ÇANKAYA/TBMM,2017.0,9.0,18.0,21.0,25.0
38257,18046,ÇANKAYA/TBMM,2017.0,9.0,18.0,22.0,23.5
38258,18046,ÇANKAYA/TBMM,2017.0,9.0,18.0,23.0,23.3
38259,18046,ÇANKAYA/TBMM,2017.0,9.0,19.0,0.0,23.0
38260,18046,ÇANKAYA/TBMM,2017.0,9.0,19.0,1.0,22.3
38261,18046,ÇANKAYA/TBMM,2017.0,9.0,19.0,2.0,21.9
38262,18046,ÇANKAYA/TBMM,2017.0,9.0,19.0,3.0,20.9
38263,18046,ÇANKAYA/TBMM,2017.0,9.0,19.0,5.0,20.8
38264,18046,ÇANKAYA/TBMM,2017.0,9.0,19.0,6.0,23.2
38265,18046,ÇANKAYA/TBMM,2017.0,9.0,19.0,7.0,25.7
38266,18046,ÇANKAYA/TBMM,2017.0,9.0,19.0,9.0,31.1
38267,18046,ÇANKAYA/TBMM,2017.0,9.0,19.0,11.0,34.0
38268,18046,ÇANKAYA/TBMM,2017.0,9.0,19.0,12.0,34.0
38269,18046,ÇANKAYA/TBMM,2017.0,9.0,19.0,13.0,33.9
38270,18046,ÇANKAYA/TBMM,2017.0,9.0,19.0,14.0,34.0
38271,18046,ÇANKAYA/TBMM,2017.0,9.0,19.0,15.0,31.7
38272,18046,ÇANKAYA/TBMM,2017.0,9.0,19.0,16.0,29.3
38273,18046,ÇANKAYA/TBMM,2017.0,9.0,19.0,17.0,28.5
38274,18046,ÇANKAYA/TBMM,2017.0,9.0,19.0,19.0,27.9
38275,18046,ÇANKAYA/TBMM,2017.0,9.0,19.0,21.0,23.6
38276,18046,ÇANKAYA/TBMM,2017.0,9.0,19.0,23.0,22.1
38277,18046,ÇANKAYA/TBMM,2017.0,9.0,20.0,1.0,20.5
38278,18046,ÇANKAYA/TBMM,2017.0,9.0,20.0,3.0,19.6
38279,18046,ÇANKAYA/TBMM,2017.0,9.0,20.0,5.0,20.0
38280,18046,ÇANKAYA/TBMM,2017.0,9.0,20.0,6.0,22.7
38281,18046,ÇANKAYA/TBMM,2017.0,9.0,20.0,10.0,31.8
38282,18046,ÇANKAYA/TBMM,2017.0,9.0,20.0,11.0,32.6
38283,18046,ÇANKAYA/TBMM,2017.0,9.0,20.0,12.0,33.0
38284,18046,ÇANKAYA/TBMM,2017.0,9.0,20.0,13.0,32.6
38285,18046,ÇANKAYA/TBMM,2017.0,9.0,20.0,14.0,32.3
38286,18046,ÇANKAYA/TBMM,2017.0,9.0,20.0,15.0,30.4
38287,18046,ÇANKAYA/TBMM,2017.0,9.0,20.0,16.0,28.2
38288,18046,ÇANKAYA/TBMM,2017.0,9.0,20.0,20.0,21.4
38289,18046,ÇANKAYA/TBMM,2017.0,9.0,20.0,21.0,20.8
38290,18046,ÇANKAYA/TBMM,2017.0,9.0,20.0,22.0,19.8
38291,18046,ÇANKAYA/TBMM,2017.0,9.0,20.0,23.0,18.6
38292,18046,ÇANKAYA/TBMM,2017.0,9.0,21.0,0.0,18.9
38293,18046,ÇANKAYA/TBMM,2017.0,9.0,21.0,1.0,18.0
38294,18046,ÇANKAYA/TBMM,2017.0,9.0,21.0,3.0,16.6
38295,18046,ÇANKAYA/TBMM,2017.0,9.0,21.0,4.0,17.2
38296,18046,ÇANKAYA/TBMM,2017.0,9.0,21.0,8.0,28.0
38297,18046,ÇANKAYA/TBMM,2017.0,9.0,21.0,9.0,32.1
38298,18046,ÇANKAYA/TBMM,2017.0,9.0,21.0,10.0,31.2
38299,18046,ÇANKAYA/TBMM,2017.0,9.0,21.0,11.0,32.8
38300,18046,ÇANKAYA/TBMM,2017.0,9.0,21.0,12.0,31.7
38301,18046,ÇANKAYA/TBMM,2017.0,9.0,21.0,15.0,30.9
38302,18046,ÇANKAYA/TBMM,2017.0,9.0,21.0,17.0,27.4
38303,18046,ÇANKAYA/TBMM,2017.0,9.0,21.0,19.0,24.6
38304,18046,ÇANKAYA/TBMM,2017.0,9.0,21.0,21.0,20.4
38305,18046,ÇANKAYA/TBMM,2017.0,9.0,21.0,22.0,19.4
38306,18046,ÇANKAYA/TBMM,2017.0,9.0,21.0,23.0,19.4
38307,18046,ÇANKAYA/TBMM,2017.0,9.0,22.0,0.0,18.2
38308,18046,ÇANKAYA/TBMM,2017.0,9.0,22.0,1.0,17.9
38309,18046,ÇANKAYA/TBMM,2017.0,9.0,22.0,3.0,16.4
38310,18046,ÇANKAYA/TBMM,2017.0,9.0,22.0,5.0,16.3
38311,18046,ÇANKAYA/TBMM,2017.0,9.0,22.0,9.0,21.1
38312,18046,ÇANKAYA/TBMM,2017.0,9.0,22.0,11.0,21.9
38313,18046,ÇANKAYA/TBMM,2017.0,9.0,22.0,13.0,23.0
38314,18046,ÇANKAYA/TBMM,2017.0,9.0,22.0,14.0,22.7
38315,18046,ÇANKAYA/TBMM,2017.0,9.0,22.0,15.0,20.6
38316,18046,ÇANKAYA/TBMM,2017.0,9.0,22.0,17.0,17.9
38317,18046,ÇANKAYA/TBMM,2017.0,9.0,22.0,18.0,16.6
38318,18046,ÇANKAYA/TBMM,2017.0,9.0,22.0,19.0,16.1
38319,18046,ÇANKAYA/TBMM,2017.0,9.0,22.0,20.0,15.6
38320,18046,ÇANKAYA/TBMM,2017.0,9.0,22.0,21.0,15.2
38321,18046,ÇANKAYA/TBMM,2017.0,9.0,22.0,23.0,14.2
38322,18046,ÇANKAYA/TBMM,2017.0,9.0,23.0,0.0,13.6
38323,18046,ÇANKAYA/TBMM,2017.0,9.0,23.0,1.0,12.5
38324,18046,ÇANKAYA/TBMM,2017.0,9.0,23.0,4.0,11.8
38325,18046,ÇANKAYA/TBMM,2017.0,9.0,23.0,7.0,16.3
38326,18046,ÇANKAYA/TBMM,2017.0,9.0,23.0,8.0,18.6
38327,18046,ÇANKAYA/TBMM,2017.0,9.0,23.0,9.0,20.2
38328,18046,ÇANKAYA/TBMM,2017.0,9.0,23.0,11.0,21.3
38329,18046,ÇANKAYA/TBMM,2017.0,9.0,23.0,13.0,21.1
38330,18046,ÇANKAYA/TBMM,2017.0,9.0,23.0,14.0,21.7
38331,18046,ÇANKAYA/TBMM,2017.0,9.0,23.0,15.0,20.0
38332,18046,ÇANKAYA/TBMM,2017.0,9.0,23.0,16.0,18.4
38333,18046,ÇANKAYA/TBMM,2017.0,9.0,23.0,19.0,14.9
38334,18046,ÇANKAYA/TBMM,2017.0,9.0,23.0,20.0,14.3
38335,18046,ÇANKAYA/TBMM,2017.0,9.0,23.0,21.0,13.8
38336,18046,ÇANKAYA/TBMM,2017.0,9.0,23.0,22.0,13.0
38337,18046,ÇANKAYA/TBMM,2017.0,9.0,23.0,23.0,12.2
38338,18046,ÇANKAYA/TBMM,2017.0,9.0,24.0,0.0,11.5
38339,18046,ÇANKAYA/TBMM,2017.0,9.0,24.0,2.0,10.8
38340,18046,ÇANKAYA/TBMM,2017.0,9.0,24.0,4.0,9.9
38341,18046,ÇANKAYA/TBMM,2017.0,9.0,24.0,7.0,15.9
38342,18046,ÇANKAYA/TBMM,2017.0,9.0,24.0,9.0,21.6
38343,18046,ÇANKAYA/TBMM,2017.0,9.0,24.0,11.0,23.5
38344,18046,ÇANKAYA/TBMM,2017.0,9.0,24.0,12.0,24.4
38345,18046,ÇANKAYA/TBMM,2017.0,9.0,24.0,13.0,24.0
38346,18046,ÇANKAYA/TBMM,2017.0,9.0,24.0,14.0,24.3
38347,18046,ÇANKAYA/TBMM,2017.0,9.0,24.0,15.0,22.4
